x,y,category
10.333516,3.8320472,6
2.452515,-0.7327613,2
-4.598499,10.563295,7
-3.6685693,-0.48363662,1
-2.2736084,-1.0735373,1
0.6785594,5.4758077,8
-2.807152,-0.04580402,1
-4.6431985,10.676352,7
-2.7690167,-0.15664518,1
4.382386,4.135559,3
0.5772258,5.029321,8
-1.2425675,11.329803,9
-3.4524155,10.2603245,7
9.772699,4.0015597,6
-4.2727413,10.275567,7
-1.4900563,13.671836,4
-3.8786447,0.007979421,1
10.303082,4.3874598,6
-3.77645,9.478259,7
5.482626,7.936759,5
-3.454885,-0.39126474,1
-4.484639,10.477272,7
-2.528588,-0.3295748,1
-1.0653373,10.691322,9
0.6064593,5.4297657,8
14.510391,5.6639876,0
9.754347,3.5268073,6
-0.4697794,11.200879,9
-1.7393162,13.284683,4
-1.3639195,10.867121,9
-1.0588652,10.990695,9
4.293708,3.7091665,3
-4.3543816,10.411011,7
-2.958616,0.36834356,1
-0.85185945,10.706349,9
2.629341,-0.3757966,2
2.524262,-1.7115839,2
5.0555677,8.093804,5
4.3168507,3.9910972,3
-4.039856,9.561947,7
1.3913846,5.1044,8
3.5857937,-1.5883547,2
4.5012875,4.8110147,3
-0.77797663,14.167177,4
5.407876,8.60404,5
10.808077,5.0839167,6
-4.5400786,10.531831,7
1.1096212,5.1913695,8
-1.7003336,10.503796,9
14.996342,7.6794634,0
-2.5291846,-0.122886516,1
4.0434866,-1.5381004,2
4.415731,4.9222946,3
-1.5596064,13.824863,4
5.055085,7.8033714,5
10.888718,5.2485175,6
-4.120548,9.58384,7
15.541372,7.0549455,0
-3.960727,0.90530664,1
3.652076,-1.5602347,2
4.328062,4.1472893,3
-1.3206747,14.628471,4
5.45334,8.3082695,5
11.186651,5.1131086,6
-3.9348803,9.080713,7
0.34108436,4.5891595,8
-1.5182841,9.576622,9
1.2719779,5.514704,8
-3.5268319,-1.090729,1
14.432973,6.2573986,0
5.3867874,6.934545,5
5.311812,7.154432,5
-3.613253,-0.59878665,1
-1.7388291,10.571402,9
14.981694,7.7735934,0
-1.8455234,14.525387,4
-3.8732364,1.643478,1
-0.10428041,10.836684,9
4.5769296,3.407422,3
0.6764267,4.6140184,8
-1.1077093,15.1503725,4
-4.84026,8.6522,7
-5.4091053,10.31778,7
0.34331778,4.80393,8
4.9287553,8.20393,5
15.398327,6.874187,0
10.32624,3.7191923,6
5.876059,7.3286505,5
5.0264344,8.375081,5
4.550149,3.6408117,3
5.594737,3.555362,3
4.483614,4.5923405,3
-0.81752133,10.455717,9
0.7663777,5.075472,8
-2.5956528,0.19121219,1
-1.9099442,13.992303,4
14.935019,6.4669404,0
11.0021925,4.4082856,6
-4.0419555,1.8939039,1
15.079057,5.989808,0
15.466467,7.884951,0
10.7965765,3.2944763,6
4.5731673,-1.9484448,2
-3.993011,2.1366928,1
-3.9920685,1.9639516,1
4.777099,3.247819,3
3.6694577,-0.37692982,2
0.4188746,4.647783,8
0.2516432,4.667823,8
-3.8904653,8.562388,7
0.5602055,5.046987,8
-1.7557034,14.274959,4
11.083898,5.461662,6
15.597377,7.644838,0
3.7465038,-0.9046966,2
15.164615,7.0798445,0
4.4794583,3.659768,3
11.003277,4.325668,6
-0.34997338,4.867162,8
-4.1765113,8.8902645,7
-3.1937006,1.2804636,1
4.250832,9.370444,5
-0.29689768,10.535631,9
-1.0624549,9.74065,9
4.4794745,3.1674821,3
4.1834865,-1.9265728,2
-1.2180948,14.952189,4
-0.90197945,10.899479,9
-1.6217632,14.272272,4
11.36977,4.628238,6
4.3917484,8.694595,5
5.688102,3.369748,3
3.7829597,-1.8491274,2
6.1600513,4.603619,5
5.6435585,7.386319,5
-1.6751316,9.504588,9
-2.3712022,14.3994665,4
-4.039225,2.4840674,1
10.635773,3.9365704,6
4.830247,9.0375805,5
15.520526,8.555114,0
-2.8403668,-2.591507,1
3.0760047,-0.12318555,2
3.9603014,5.448899,3
0.047073156,14.939959,4
5.367724,6.845166,5
10.112085,4.843701,6
-5.2921453,11.443478,7
2.090878,6.054815,8
0.4243518,11.916686,9
15.324141,8.461902,0
-2.703145,-2.2511904,1
3.0126164,-0.12927452,2
3.9845185,5.041322,3
-0.19378716,14.361779,4
5.3133674,7.2567234,5
10.263232,4.343137,6
-5.465705,11.528318,7
1.3706332,5.870384,8
0.24262714,11.887922,9
15.086603,8.288901,0
-3.000045,-2.0115893,1
3.1056256,-0.24420375,2
-3.9268105,9.669682,3
0.13266404,14.930518,4
5.0393167,7.689122,5
10.420981,3.9143128,6
-5.446102,11.503257,7
2.7298555,5.7704754,8
-0.34309313,11.853182,9
10.640099,5.5911717,6
-0.19015527,14.268917,4
3.588548,-1.53662,2
10.127562,4.404234,6
0.16137879,14.536844,4
-5.323223,11.319745,7
5.452265,6.447222,5
5.3762064,6.473201,5
-0.38616496,14.316762,4
-5.3504653,11.426856,7
2.4890304,6.1575313,8
-0.14797783,11.940916,9
3.212648,-0.31302878,2
-0.15845934,12.050159,9
5.413396,5.012161,3
0.28135207,11.892327,9
4.1702905,5.580128,3
2.6147413,6.28294,8
3.4017355,-0.48497784,2
14.839655,8.27321,0
0.18047379,12.5822525,9
2.565163,6.204317,8
15.398242,8.434139,0
5.312895,6.7158146,5
9.812207,4.495619,6
14.718455,7.8788986,0
-1.8234411,-2.7059896,1
14.801064,7.600707,0
0.39513624,15.040448,4
3.3303032,-0.52649474,2
10.633005,5.212808,6
4.843671,8.500458,5
-1.4098101,11.083561,5
5.3259854,6.6851897,5
-0.8233417,14.296498,4
4.2452593,6.078096,3
0.02636242,14.261463,4
-3.1588287,-2.7966442,1
5.1276555,6.756713,5
5.529029,4.705837,3
15.27466,8.521854,0
2.4968483,6.2489057,8
5.562167,5.275344,3
15.445643,8.356955,0
10.185731,4.503851,6
3.2980282,-1.4822628,2
-5.292687,11.444437,7
-3.2569,-1.2865864,1
-3.091435,-1.0722647,1
2.3411925,6.3038015,8
-3.0053976,-0.8972282,1
-4.3159957,10.402322,7
-3.1375418,-0.64313114,1
3.2647307,6.098139,3
2.4104602,5.491688,8
5.4103103,6.7371025,5
1.0858299,14.739682,4
3.3293927,-0.8878841,2
14.893832,8.471969,0
0.41001973,12.431081,9
-5.344283,11.330442,7
10.688232,5.752095,6
-4.8065624,10.556338,7
0.06912091,14.899096,4
-3.3662438,0.09545483,1
9.991767,4.215112,6
2.3603244,5.6697173,8
-0.22106734,14.373037,4
-5.3218646,11.243786,7
5.6212344,6.8970733,5
-3.4456258,-1.3943685,1
3.7700477,-1.5515698,2
10.166438,4.4075284,6
-4.5221148,10.418389,7
-3.1435707,-0.39739022,1
0.3282488,12.630007,9
2.743632,6.1505833,8
14.857746,8.405205,0
10.2096815,5.0817995,6
1.0401005,12.439613,9
-0.7484862,14.192344,4
-0.841147,11.862193,9
0.13529243,12.488864,9
10.375535,5.2973585,6
3.6495428,-1.3872136,2
5.4891725,5.207846,3
-5.30087,11.208146,7
-2.5847397,-1.498707,1
-0.54478014,11.611682,9
3.3633823,-1.3764219,2
3.831327,-1.744065,2
5.6546855,6.608384,5
5.5111604,5.3148904,3
-4.59606,10.951135,7
2.4855323,5.728265,8
15.676408,7.31282,0
-3.0534089,-0.6654204,1
3.454035,-1.6978376,2
5.382625,3.3711503,3
-1.0949469,14.41811,4
4.679273,8.704147,5
11.07325,5.1865106,6
-4.913836,10.78427,7
0.45014143,5.28067,8
15.530904,7.435061,0
-2.6085713,-1.0539801,1
3.413804,-1.8095746,2
4.4504185,4.4418187,3
-0.7348972,14.60575,4
5.949231,7.2506137,5
11.101323,5.0431385,6
-5.0478654,10.258063,7
0.15840133,4.834103,8
16.239147,6.907411,0
-3.0524075,0.74842733,1
3.917459,-1.9190812,2
5.7519517,4.0964484,3
-1.2006174,14.928128,4
4.4782314,8.900879,5
10.803326,4.1915865,6
-4.8053885,10.22718,7
0.6188911,4.9186525,8
-2.2726772,10.102307,9
4.279426,-2.079409,2
-2.625959,-0.5744888,1
3.4031403,-1.8963133,2
-3.150988,-0.8356538,1
5.791522,3.760317,3
-0.6242949,10.408159,9
-0.60235393,10.940299,9
0.16343667,4.906777,8
4.317975,8.6961,5
4.5729976,3.378703,3
-4.849753,9.5610695,7
14.800981,7.4390054,0
-4.869667,9.932248,7
-4.234613,10.055087,7
4.2643394,8.92199,5
-5.3645263,10.099365,7
0.08855627,10.785278,9
-0.7320215,10.855296,9
-2.029694,13.738618,4
-4.0671263,9.444314,7
14.850176,6.561854,0
5.542424,3.5106854,3
-2.1101692,13.801552,4
-2.538774,-0.13137053,1
-1.4093642,14.289823,4
-1.3117805,14.243474,4
-4.5662756,9.458781,7
3.8719468,9.125447,5
0.5450389,4.724909,8
-3.2771971,0.97861487,1
-1.4808444,14.189893,4
-0.02021965,5.1293764,8
-2.1849437,14.322222,4
-2.5848017,0.15313447,1
0.3610783,4.9073586,8
11.211371,5.2245293,6
10.407317,4.7940397,6
-1.4188116,14.437378,4
10.200092,4.6616373,6
4.381295,3.5005803,3
5.7431192,7.675243,5
-4.8197694,9.4954405,7
4.358496,-1.8348264,2
4.2819085,8.746711,5
-0.9577052,10.857584,9
4.257336,-2.0866156,2
11.417888,5.888104,6
2.4441485,-1.0654081,2
-3.0543303,1.5728354,1
3.904695,-1.9630017,2
15.0973,7.5085335,0
0.15028164,5.060739,8
5.2442107,3.18599,3
1.0465728,4.797048,8
4.628252,3.4210637,3
15.902811,7.684699,0
-0.11969654,5.465506,8
-4.5332003,8.961916,7
-2.2854273,14.40023,4
-1.7151482,9.952863,9
4.4213114,8.868347,5
15.7981205,7.063235,0
-0.42527726,11.031366,9
-4.328791,9.99162,7
-1.5464406,13.396467,4
-0.9217711,10.875083,9
-3.3345115,-1.2988775,1
11.350879,5.8368535,6
3.1481457,-1.2927113,2
-4.612313,10.514563,7
11.294422,5.8380485,6
-2.618609,0.19498676,1
0.56305975,5.1651464,8
11.199049,5.3740253,6
-3.0839489,-1.5645988,1
15.616207,7.84539,0
4.5558305,4.07259,3
11.390214,5.84182,6
3.9802227,-1.2358389,2
-2.1947045,-1.7602793,1
-0.82192177,13.857182,4
15.150827,7.075227,0
-3.8228638,-0.069391735,1
3.5838888,-1.8154188,2
5.2419524,4.3445363,3
-1.3295491,13.643156,4
-4.9089093,9.598827,7
0.1152601,5.443901,8
-1.4956658,10.392009,9
15.727136,7.371752,0
-3.085145,1.4905974,1
3.559769,-2.1006136,2
4.7018237,4.2139063,3
-1.2285477,15.057844,4
-3.483097,9.117374,7
-0.15321906,5.5135913,8
-1.4786389,10.596134,9
15.741307,6.6983795,0
-3.6671724,1.6337816,1
4.0817647,-1.7165656,2
4.8900375,3.5530944,3
-1.04146,14.842507,4
3.7147431,9.281118,5
11.157996,4.4487195,6
-4.0564227,9.465192,7
0.6581371,5.9166536,8
-4.044629,9.456453,7
-1.154069,12.617085,4
4.9303026,3.90499,3
-3.9695845,1.4249977,1
0.30579773,5.223274,8
11.047834,4.8755455,6
-3.0621734,0.52167803,1
-2.2095723,9.840957,9
3.8373332,-1.4920578,2
-1.5093498,14.824228,4
16.121471,7.057351,0
-0.9392018,10.143652,9
-0.6369678,10.14212,9
4.9521112,3.7516053,3
-4.170358,9.15893,7
-3.7766652,10.20999,7
-1.5510132,10.859016,9
-3.519168,0.038125765,1
0.022767054,5.6353874,8
-1.1006556,13.191935,4
-4.3571744,9.091367,7
3.708475,9.249767,5
0.11062251,5.1373606,8
4.193169,9.475374,5
4.9008365,4.6238008,3
4.185148,-1.8855011,2
3.5977135,-1.6984153,2
15.743888,7.707796,0
4.1067634,9.192063,5
0.8823111,5.308707,8
10.7493515,3.9350863,6
15.380756,6.9089437,0
4.682136,4.458621,3
0.32823446,5.902193,8
-3.8094513,1.1590248,1
15.742532,6.733093,0
4.6789055,4.1290116,3
15.252629,7.159808,0
-1.1289862,13.074763,4
-3.6129162,9.425049,7
-1.302651,14.410278,4
-0.6131566,10.326867,9
4.276415,-1.3974063,2
-1.011402,10.565159,9
-3.6865664,1.7247235,1
2.9288464,-0.031138577,2
-3.165252,1.250923,1
-3.7364218,9.106992,7
-3.7828543,1.584252,1
10.761211,4.373845,6
-4.158747,9.816615,7
4.8502126,4.0213776,3
5.033064,4.242514,3
10.881973,5.017357,6
3.1864119,-1.8072141,2
0.22054197,5.459474,8
-3.9100149,8.47624,7
11.358498,4.849896,6
-0.79083455,13.123232,4
-1.1516373,11.03519,9
-0.09068238,5.727687,8
0.5509166,5.573141,8
2.7435644,-1.1850097,2
-0.8332898,10.990962,9
10.643426,3.8208613,6
3.993013,9.000832,5
4.799916,9.186399,5
-0.39089692,10.300691,9
4.6305094,8.670649,5
4.517701,4.204821,3
-4.617997,9.3595495,7
-1.8697891,13.84477,4
-4.6608877,9.750238,7
10.6303215,3.2328403,6
15.759427,7.650032,0
16.162502,6.8452945,0
-1.0698596,13.02561,4
11.019638,4.6086187,6
11.2078705,4.1408687,6
-1.5082043,9.809057,9
15.688551,7.628658,0
-4.0249386,0.9351665,1
-3.8510573,1.2419893,1
4.6842012,4.072555,3
4.1691723,-1.7131027,2
-3.4852538,1.9765928,1
16.15492,7.381136,0
14.733825,6.8955045,0
-2.373652,-0.46906388,1
4.1377482,-1.4941105,2
5.6478662,4.3125653,3
-1.6580881,14.20005,4
5.151324,7.9520607,5
10.868793,6.128426,6
-4.8358464,10.244334,7
0.15956546,5.0638294,8
-1.7206044,9.892942,9
14.766718,7.496766,0
-3.2979944,0.997091,1
3.9088392,-1.8324665,2
5.4965076,3.1418266,3
-1.9803426,14.646917,4
4.382555,8.536642,5
10.962564,5.3628116,6
-4.9269996,10.456793,7
0.18224049,4.7227235,8
-1.4156177,10.748848,9
14.734218,6.385355,0
-3.5011506,0.6238366,1
4.045752,-1.832575,2
5.274246,4.514153,3
-2.136592,14.397865,4
4.311546,8.539606,5
10.929321,6.297098,6
-4.285934,9.480784,7
0.20707849,4.7958245,8
-1.5755019,10.616442,9
-2.0990784,14.412236,4
3.588631,-1.2675418,2
15.41521,6.664772,0
4.1427336,-1.7952595,2
-3.4890664,1.354117,1
5.763566,7.679789,5
-1.4189311,10.393311,9
10.751245,4.7767773,6
5.85811,7.5867987,5
-1.37237,10.780061,9
5.533381,3.1636813,3
5.8365865,7.514939,5
14.426155,5.910737,0
-4.0862164,8.888003,7
-3.5124187,1.8756771,1
-3.1233027,1.2584515,1
5.8773966,7.5516133,5
5.5515943,3.0488749,3
14.875737,6.22909,0
-3.6411269,8.834195,7
-1.8716114,10.071481,9
10.817147,5.0183043,6
-3.3091023,0.41815597,1
10.835088,5.444757,6
-3.5604794,9.574152,7
-1.5499954,14.520974,4
-1.3280824,10.896691,9
5.6244087,7.925518,5
-4.1272097,9.440481,7
-1.915656,10.136673,9
0.5834799,5.0615797,8
4.303948,8.621034,5
10.473,5.475058,6
4.3300605,-1.8912854,2
-2.069903,15.086197,4
-0.0253766,5.463624,8
-0.6201102,10.534474,9
3.9082742,-1.7935337,2
3.8522234,-1.758961,2
-0.015063445,5.112622,8
14.988672,6.8733516,0
10.74471,6.1352363,6
-1.4343235,14.75072,4
5.7147536,3.5672786,3
5.444827,2.9362154,3
-3.1330993,1.6681184,1
4.201621,-1.6933028,2
-1.8898878,15.1155205,4
-3.4724305,2.247223,1
4.332733,8.779596,5
0.2804436,4.681628,8
-0.8637448,10.310894,9
11.094329,5.851304,6
-1.3876829,10.074361,9
5.645908,3.320523,3
-2.1625361,14.758868,4
15.099764,6.3130517,0
5.6685953,3.7476296,3
-1.3444192,11.451526,9
14.411311,6.2781568,0
3.7781248,-1.1143703,2
-4.9502783,10.387401,7
-3.0961168,1.2031382,1
-3.225615,1.5951517,1
14.490807,6.6286955,0
-4.66022,9.572429,7
11.051363,5.9660726,6
4.591223,-1.6034123,2
3.9236565,-1.7269682,2
-3.7808397,9.5781555,7
11.267358,5.273472,6
14.715831,6.849751,0
11.414297,6.5439563,6
-1.8488393,10.143706,9
-2.287823,14.845701,4
-0.28064743,4.989546,8
-1.9081763,15.050138,4
4.549694,3.746941,3
5.6503806,3.42841,3
-4.5443087,9.977479,7
-0.06571406,5.382991,8
-3.2074435,1.5356423,1
15.32147,6.5570183,0
-1.9487339,14.394805,4
5.146214,8.101913,5
0.95374095,4.8211927,8
5.8643756,3.7202966,3
15.16956,5.960087,0
11.095214,6.0474668,6
0.31942677,5.037484,8
5.70011,3.696453,3
-4.1083117,9.867713,7
0.5101313,4.645233,8
5.887065,7.077117,5
-3.764491,9.579313,7
-0.36142743,4.994205,8
2.6727335,-1.8265411,2
4.74574,3.8610046,3
-2.081078,13.707774,4
10.680719,2.8206012,6
-3.8772914,8.056541,7
5.6298375,7.935291,8
-1.1323187,9.4960575,9
16.03593,6.886537,0
-3.696665,2.803446,1
2.631769,-1.7781371,2
4.574746,8.857675,5
10.687089,2.8602643,6
-3.6952407,8.15814,7
5.702151,7.841119,8
-1.5881356,9.584772,9
16.633223,6.675081,0
-3.6917095,2.3117332,1
2.8687353,-1.9625859,2
4.302077,3.7106323,3
-2.1338565,13.787932,4
5.333589,8.293553,5
10.775576,2.7424953,6
5.7333875,7.80642,8
-3.9965134,8.32271,7
5.6575313,8.072109,5
-4.281178,8.745011,7
4.86519,3.9305413,3
4.8851976,4.070383,3
5.851402,7.295997,8
11.102899,3.1482902,6
5.6335955,7.9385905,5
-1.2613813,12.7176485,4
16.449148,7.0659065,0
-0.9465242,9.519971,9
4.5019665,3.5456269,3
2.4373224,-1.7120355,2
2.448035,-1.6191674,2
4.47593,4.1889186,3
16.132074,6.978058,0
11.097482,3.469454,6
-2.1211946,13.743153,4
4.8764524,3.839604,3
-3.3980002,8.066304,7
10.863042,3.3408384,6
-1.6057673,9.676285,9
2.0645792,-1.311949,2
2.5273418,-1.5420173,2
4.469173,4.183947,3
5.4510856,8.286975,5
5.374906,8.499363,5
15.828597,6.8176556,0
-3.201568,8.257564,7
2.7655733,-1.913019,2
4.4437394,4.3788066,3
-2.08576,13.728653,4
15.940332,6.8901963,0
15.926315,6.685627,0
5.7196054,7.8557854,5
-3.8268013,1.9253737,1
1.7686393,5.1732464,8
-1.657157,9.75476,9
15.826039,6.8906164,0
2.5598304,5.139002,8
-0.9549621,9.46698,9
11.04016,3.4974372,6
5.3810897,8.573658,5
10.845347,3.4961905,6
-3.8691573,8.188378,7
5.6634884,8.03782,5
4.6776543,3.9150796,3
4.849158,8.711868,5
4.4612584,3.5738215,3
15.941775,7.870431,0
-1.9376458,-3.216573,1
2.3518152,-1.3037521,2
4.120481,5.147273,3
0.9836405,14.2866125,4
4.8229837,6.7052436,5
10.821426,6.1006117,6
-5.532881,11.463247,7
3.4601872,6.380727,8
0.5659522,12.784326,9
16.171144,7.744258,0
-1.9048642,-3.56362,1
2.2054465,-1.4046382,2
4.3000226,5.147825,3
0.7112059,13.611217,4
4.3143477,5.775852,5
11.201994,5.849075,6
-5.502565,11.290149,7
0.60489565,12.72117,9
15.598559,8.290822,0
-2.1980977,-3.1411014,1
1.8667765,-1.3224944,2
4.338057,5.2665205,3
0.9002066,14.193932,4
4.530782,6.895974,5
11.264357,6.0394297,6
-5.3376575,10.897042,7
3.714505,5.9853725,8
0.7651729,12.937933,9
-1.9845263,-3.2314124,1
4.963756,5.28592,3
4.8864145,6.6264215,5
1.1010417,12.595481,9
0.70032316,13.291271,4
-2.2622733,-2.8800023,1
-5.4563866,11.3661995,7
-5.351139,11.2082615,7
2.7363255,0.3750089,2
-2.0827022,-2.929953,1
0.93315786,14.656487,4
3.6841855,5.97641,8
4.2961164,5.2312617,3
3.6636152,5.9537153,8
2.2863474,-1.0716534,2
0.97041154,12.61057,9
4.3659286,5.0395217,3
3.7518542,6.017451,8
4.563629,6.862587,5
-0.8564258,12.240507,4
2.2750797,5.629332,8
2.3397002,6.197466,8
1.0249438,12.844654,9
-5.349586,10.487776,7
4.9621487,7.0511346,5
0.8455544,14.445578,4
4.571973,4.8587294,3
1.6002178,12.8992815,9
2.0024261,-0.956334,2
5.008109,7.1913476,5
-4.6548076,11.201877,7
0.8807021,14.074171,4
-2.098364,-3.0408676,1
2.1577713,-0.86706764,2
4.7158966,5.573949,3
11.197547,6.4641123,6
16.098698,8.290053,0
-2.1174133,-2.864253,1
14.717902,6.6030164,0
14.173474,6.977397,0
2.0851243,-0.44947326,2
3.6136458,5.964669,8
-4.4278064,10.484964,7
1.9308641,-1.1860206,2
4.8554926,6.696353,5
-1.8252996,-3.9725945,1
-2.7199955,-1.8522478,1
3.3702784,5.8810287,8
4.889995,6.7088428,5
11.224876,5.8092694,6
0.35923237,14.019974,4
15.9784775,8.415773,0
1.0460383,14.256816,4
-4.595904,11.253678,7
5.303589,4.748117,3
10.932357,5.7699194,6
1.8846198,6.44972,8
15.260986,7.610287,0
4.660566,5.4255095,3
-4.361038,10.267843,7
11.233978,4.8732705,6
1.23614,12.697389,9
2.067755,-1.0253856,2
10.982114,5.561247,6
4.6485105,7.4831343,5
3.7273939,6.1297646,8
11.037514,5.1146183,6
0.84506947,12.93066,9
15.190971,6.9329486,0
1.1253221,14.599871,4
14.96143,8.20407,0
11.283626,6.453158,6
-2.3886814,-3.1030269,1
0.9990802,12.724197,9
2.086836,-0.4097316,2
15.641202,6.7940946,0
1.294579,12.8008585,9
4.84691,6.6081605,5
-1.7886755,-3.7307253,1
5.3665257,4.928133,3
-4.9354234,11.369203,7
11.298499,5.483384,6
0.5316413,12.38652,9
0.9160868,14.79166,4
3.744384,5.9624887,8
4.5686727,5.543478,3
-5.4298925,11.8162565,7
-4.8353477,10.455397,7
11.10746,6.0762167,6
4.119086,5.1674414,3
15.032579,8.074487,0
4.996669,6.90465,5
10.988813,5.339239,6
2.0010176,-1.486595,2
2.4867349,-0.14494017,2
14.621326,7.57362,0
-3.0399666,-1.8029783,1
3.710444,-1.4383917,2
5.5110674,3.6443896,3
-0.7725363,14.608688,4
5.2915096,7.068584,5
9.940715,4.3118143,6
-3.9719498,9.819505,7
0.73305655,5.05334,8
-0.251882,11.372122,9
14.942663,8.178211,0
-3.3311315,-0.40675452,1
3.8529794,-1.6020592,2
4.8789973,3.4976737,3
-1.4473855,14.7002945,4
5.898622,7.5305185,5
10.487016,4.1932592,6
-4.5588055,9.513372,7
0.30454645,5.1162086,8
-0.54248446,10.880451,9
15.551629,8.0828085,0
-2.5949562,-0.047455803,1
3.6338596,-1.6820614,2
5.107645,3.393304,3
-0.98924434,14.4688225,4
6.1068068,7.137985,5
10.768944,5.041745,6
-4.2450485,9.1544285,7
0.081688605,5.1580915,8
0.06600716,11.192573,9
6.1061983,7.057898,5
10.4893,4.397493,6
10.273948,4.038486,6
15.59609,7.805312,0
0.9293003,5.541261,8
5.329027,3.4947076,3
-4.425001,9.694541,7
-0.48755598,10.767639,9
-1.5016109,14.498013,4
-3.4599373,9.3364315,7
-3.2953093,0.36432588,1
-0.9480906,10.884324,9
-3.5851471,0.6711944,1
-3.657533,9.171276,7
-3.7138193,0.94351727,1
-1.5569979,14.36084,4
-3.418035,-1.4245789,1
-3.4642396,9.599396,7
5.90612,7.605073,5
-3.6348155,9.380429,7
-2.607705,-0.1526896,1
5.7070556,3.7345126,3
5.271335,3.6143365,3
-2.6108375,0.18713458,1
10.720499,5.117657,6
-0.8778441,10.330855,9
-3.843053,9.541696,7
-1.1537083,14.817958,4
5.0627217,3.1512592,3
15.271573,8.083121,0
3.9472895,-2.033359,2
6.12008,7.065072,5
3.43906,-1.8536056,2
10.127182,3.9758027,6
15.182232,7.0820694,0
1.2268534,5.2370706,8
-1.5074998,14.539351,4
0.5892189,5.5276375,8
-2.6382437,0.16931571,1
6.1767645,7.0549073,5
15.281822,5.838893,0
10.786952,5.155853,6
10.362151,3.5811472,6
5.30713,3.4001832,3
-1.7782253,14.097086,4
-3.4534543,9.237962,7
6.1014805,7.2301373,5
-4.9527287,9.606658,7
3.3854575,-1.7727518,2
3.4488528,-1.8481553,2
15.140659,8.203262,0
15.546169,8.000259,0
-2.6847858,0.25554743,1
-5.258533,10.327932,7
-4.6256557,9.7385435,7
0.15818387,11.356763,9
6.1798625,7.121972,5
-0.8018917,10.826323,9
1.0547601,5.491758,8
-0.35798874,10.480831,9
10.393574,3.9289856,6
0.6134248,5.04957,8
5.509156,3.4968915,3
10.453686,3.9092932,6
-3.7826688,1.038801,1
3.6544387,-0.80856466,2
-0.47031635,10.904225,9
6.1544194,7.148761,5
3.925554,-1.909564,2
6.1029377,7.051825,5
3.861335,-1.7974515,2
10.391807,4.0118365,6
4.06258,-1.77835,2
-1.2286276,15.093885,4
1.1532973,4.610773,8
-1.8680459,13.991489,4
10.400226,4.7505374,6
6.144599,7.0938516,5
15.469707,6.8707123,0
-3.3719013,-1.9141668,1
1.9147984,-1.5349663,2
4.097276,4.515077,3
-1.4346466,14.871306,4
5.153622,9.610797,5
10.613834,3.0711238,6
-5.0176625,10.197628,7
0.4963495,5.565511,8
-1.4006646,10.836662,9
15.684218,7.9524026,0
-2.9604888,1.408049,1
2.6221414,-1.9358128,2
4.064691,4.022993,3
-1.1435163,14.220834,4
5.315716,9.379024,5
10.042959,4.6629133,6
-3.268661,8.977547,7
0.40759954,5.7452836,8
-0.420086,11.049465,9
15.887104,7.3701596,0
-4.0156455,1.3699479,1
1.6138606,-1.3283784,2
-0.14053302,15.102766,4
5.5464153,7.9479475,5
11.408252,4.8737497,6
-5.258042,10.345047,7
0.84762394,5.570261,8
14.954844,5.56418,0
-1.8141474,14.950718,4
15.816579,6.629176,0
-4.151181,1.3683037,1
-4.4007287,8.55387,7
4.877218,9.2427025,5
-3.4343505,2.2178,1
-2.3876412,14.35053,4
2.0846035,-1.781164,2
-0.10564074,5.4041066,8
-1.2695711,15.281246,4
5.3104076,4.1551766,3
-3.9663765,1.1669631,1
-3.3223143,8.520385,7
0.462867,5.220204,8
2.6672406,-0.06071606,2
-2.2151573,13.987444,4
4.307319,4.1919026,3
4.46741,3.6051188,3
9.981254,2.5404315,6
-0.8315897,10.808258,9
-0.9367892,10.930684,9
4.523806,9.023018,5
0.31771857,5.484897,8
10.374121,2.6230278,6
-4.009733,9.485228,7
15.890379,6.9197507,0
10.731906,3.736673,6
1.6091521,-1.5761622,2
11.193887,4.7471876,6
4.606468,4.9397755,3
0.030742612,11.298709,9
-4.0937543,2.6733112,1
-5.3319187,10.212775,7
-2.1051977,15.149593,4
1.0935534,5.1768184,8
-0.11822017,5.1675825,8
-1.2068374,11.071212,9
16.622665,7.5145216,0
4.7180157,3.2959971,3
-0.17136995,10.516665,0
5.443633,8.746245,5
2.4807608,-1.1235833,2
0.3245097,11.1082,9
-3.9667969,3.2447493,4
-3.8245022,3.2542422,1
15.28347,6.826418,0
4.7519507,3.5904791,3
-3.7077825,9.544799,7
4.127703,9.7620735,5
0.1873325,4.872607,8
-4.1347933,8.257322,7
-4.7002373,10.028462,7
0.2913031,5.2887025,8
1.6807729,-1.3298956,2
-0.59800893,10.164168,9
4.9408894,7.912363,5
4.608132,6.9389877,5
-2.8988998,0.417151,1
2.4096043,-1.126143,2
10.966317,4.1451163,6
-1.1761262,15.213549,4
2.1834893,-1.7044652,2
5.3553157,7.46211,5
2.6476526,-0.092324086,2
4.436623,4.1764817,3
10.999987,4.3856945,6
16.078482,7.789043,0
4.7025485,-1.7273862,0
-3.7967823,8.401454,7
4.579449,9.2820835,5
2.2460978,-1.7147717,2
0.3486027,5.7019978,8
-4.137544,1.5430737,1
10.663979,3.008099,6
-3.6810381,1.3375245,1
16.326109,6.808992,0
-1.1918908,14.749846,4
4.3372526,4.893579,3
-3.7517629,0.88022715,1
11.094788,3.6732497,6
-3.7032566,2.0711467,1
-0.18433838,11.034678,9
15.690529,6.282538,0
-3.7423916,0.533013,1
4.370262,-1.3534545,2
4.564441,4.7760715,3
-2.1709707,14.407972,4
9.989512,2.7134056,5
